PC1,PC2
-1.2631978564797817,-1.4664761126148564
0.34076204383401343,-1.946503601855028
-0.6669305761806694,-0.5814817804316877
-2.77813298297886,4.179463315453148
-1.366719492216501,-0.41414028536018815
0.34076204383401293,-1.9465036018550292
-0.15703063990282295,-2.7915472643179244
9.510727006151432,2.1360897796498
0.17310872117837936,-0.5779505495510263
-2.8411638697239967,3.9493955658092923
-1.2921843975152076,-0.5403454649264982
